row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
68  0  1111.22  41.3352  2176.96  55.3286  3199.51  65.9504  21120.2  152.81  4240.87  79.1531  531.43  35.2535  13.4646  26.2992  5509.13  79.784  110.584  25.1735  318.475  29.9995  1.24038
69  0  525.691  29.016  853.401  36.114  1404.68  44.8397  21703.4  152.09  2590.79  63.3787  303.497  26.5142  50.1921  37.064  2625.18  57.4805  43.6037  21.1382  191.125  24.7938  1.14038
70  0  785.358  33.2897  1117.17  40.0827  1623.13  47.5986  21584.9  151.776  3014.88  67.281  454.807  30.4126  32.9583  33.4459  3080.89  61.017  87.7348  22.9339  155.218  25.2331  1.26789
71  0  534.886  28.9827  831.054  35.813  1150.7  41.4556  21412  150.961  2659.06  63.4145  288.135  26.4107  32.8125  37.5435  1920.02  50.241  67.129  22.2554  120.867  23.7077  1.26933
72  0  1623.29  47.9029  2494.24  59.4225  3875.45  72.4775  20541.8  152.034  7122.5  98.1332  1136.47  45.9461  20.0162  24.4671  7476.26  92.0942  199.438  27.5932  632.409  36.2597  1.2763
73  0  47.422  13.7186  122.972  17.536  430.007  26.0166  22501.5  151.848  462.133  34.3645  10.1855  10.6892  30.183  44.7592  175.64  22.6359  62.8916  21.4863  8.43044  20.4026  1.32245
74  0  42.2595  13.9034  135.518  18.8009  1653.02  45.7796  22020  153.454  2640.49  63.1818  46.5546  17.349  12.0946  31.9376  77.7161  18.8367  49.4289  20.4101  4.50411  18.559  1.18071
75  0  44.6833  13.1913  65.5245  15.51  634.817  30.3917  22258.3  156.387  908.891  41.6669  11.3502  11.2042  33.1496  33.8106  93.5971  18.0438  40.5244  18.8552  0.796028  17.0769  1.14038
76  0  205.459  21.3107  540.184  30.3645  1315.84  43.1839  21756.1  152.017  3015.09  65.996  122.505  20.4029  28.4606  35.6107  802.182  35.9053  49.0253  19.8765  79.7599  21.1793  1.22234
77  0  48.2788  14.0213  86.7102  17.7431  1203.86  40.1526  21808.3  151.504  2037.14  56.9751  0.812129  15.0789  0.288113  27.8908  87.174  18.2579  37.0221  19.2464  0.946564  17.6801  1.09462
78  0  82.5876  15.5596  153.625  18.9702  521.836  27.9847  22426.4  152.2  904.358  41.8516  63.9297  14.0274  15.9503  31.1183  164.461  21.0502  14.862  17.6588  10.892  16.8279  1.21874
79  0  39.5588  14.2445  63.6684  16.9807  1369.11  42.4012  22050.9  152.216  2078.03  57.18  43.1709  16.6721  14.5483  30.0639  94.1316  18.7014  83.7439  21.1249  10.2629  16.7806  1.15989
80  0  1707.36  50.3021  3197.71  66.6522  3823.61  73.5521  20039.3  151.539  10614.4  116.657  1275.02  49.6094  25.9213  23.3992  7582.21  93.5498  198.271  26.9786  685.304  36.6433  1.24163
