row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
92  0  877.516  35.0538  1547.2  45.2413  933.648  38.4872  18623.5  140.752  1843.54  54.9248  500.733  29.5357  65.1746  30.9499  1679.9  47.1658  69.195  20.5122  305.442  26.7375  1.27187
93  0  606.274  29.8876  986.758  37.1413  539.504  30.6377  18640.6  140.097  1205.49  46.7315  439.819  26.9964  76.0334  33.2338  1346.31  42.4564  89.2475  20.5853  221.604  25.1295  1.19529
94  0  1240.56  40.9555  1814.26  49.0726  890.467  38.7472  18197.9  139.993  2285.31  59.801  967.506  37.6193  20.9194  28.5908  1914.28  49.8396  197.324  25.2993  551.568  32.5602  1.25606
95  0  644.264  31.3682  1134.7  40.2477  708.595  35.3953  18370.2  140.777  3449.79  70.3938  765.719  36.1578  12.7918  29.974  1448.9  44.4496  105.407  21.8209  628.563  33.5242  1.26114
96  0  81.6067  13.7547  124.422  16.0265  237.192  19.6972  19123.1  141.561  219.577  26.4705  56.5258  11.2279  40.6224  33.1167  40.9946  16.3306  46.6756  18.0522  4.98239  16.6043  1.19451
97  0  29.79  10.6382  95.0772  14.7857  272.963  20.4745  19219.9  139.657  198.221  24.9293  19.6307  9.37848  8.29928  37.7417  59.0435  17.5388  49.5409  19.9203  7.85435  16.7373  1.20836
98  0  1326.67  43.2179  1884.83  51.7805  2182.4  56.7824  17843.7  141.466  8584.36  104.6  1777.39  52.854  11.0092  24.5855  3545.99  66.5276  201.097  26.85  1496.98  47.3056  1.19985
99  0  1276.77  42.492  2555.89  58.4095  2133.81  56.1017  17986.8  141.71  6418.5  92.2438  922.007  41.3802  25.1522  23.8126  1703.33  48.2188  303.229  28.5426  467.611  31.4853  1.12687
100  0  1818.09  49.9489  2695.47  60.8168  2765.4  63.4434  17492.4  140.905  8755.52  106.072  1580.03  51.4126  5.20395  22.3435  3587.41  66.9767  208.595  26.8018  815.494  38.4745  1.07306
101  0  1098.63  39.2394  1476.78  45.8478  1578.1  48.4595  18018.7  140.643  3996.53  75.3949  650.274  35.3731  56.4617  28.0424  1306.44  42.8461  84.2258  21.7839  408.778  29.8347  1.08714
102  0  1127.76  39.9201  1636.5  48.5129  2531.11  59.1459  17771.8  140.05  5011.64  82.5005  544.955  33.778  11.1491  24.7498  2261.4  53.7298  89.0596  22.9653  406.464  29.5744  1.1067
103  0  46.2114  12.7955  100.3  15.471  301.158  22.0704  18859.7  139.135  314.208  29.091  35.5848  10.3104  19.2215  32.261  29.7099  14.1203  21.5058  16.1887  19.5247  15.9393  1.21836
104  0  45.5149  12.2721  45.546  13.2469  443.739  25.3718  18797.3  139.767  591.303  35.6784  15.6941  10.3396  16.8171  33.4797  26.4041  14.3916  1.1842  17.0915  17.8596  16.3577  1.14283
105  0  43.8041  13.1747  68.075  15.1482  797.193  32.9705  18633.2  139.429  1335.26  47.4998  41.7633  14.2517  23.1451  26.2512  0.629718  12.8353  30.8166  16.7268  7.62099  15.3952  1.1931
106  0  96.1658  15.3224  126.454  17.9454  1606.22  45.2274  18423.4  140.487  3034.8  65.3429  60.9918  18.5887  33.0814  26.0141  24.6539  15.0183  5.43892  16.604  2.2336  14.1125  1.28206
107  0  17.6152  13.2763  216.519  22.9786  2836.13  59.3378  18110.1  141.633  7233.33  95.1869  10.82  20.9856  13.1958  20.0706  42.6527  17.3305  42.3071  19.7707  6.76437  18.2464  1.11506
108  0  22.7301  11.788  50.8196  14.4867  1415.44  41.9583  17952.2  142.432  1802.3  51.7624  27.7846  13.0372  27.0656  27.4704  34.7604  14.8324  69.7988  19.5024  7.87589  16.2549  1.00768
109  0  21.8537  11.0484  63.4081  14.5277  1066.25  36.9439  18309.6  138.242  1296.42  46.9221  10.8437  12.8102  27.6772  28.1768  20.0971  13.9939  6.77334  16.9423  14.281  15.5698  1.20843
110  0  44.4219  12.068  43.698  13.6051  1117.19  37.7046  18389.1  139.39  1306.91  47.3275  22.6975  12.9777  1.51254  32.0575  0.494225  14.2702  12.1229  18.5247  1.26173  17.715  1.16657
111  0  29.2456  12.2387  50.2172  14.6532  989.392  35.9741  18417.3  138.341  1191.86  45.3666  17.2245  12.6806  11.743  30.1437  24.2751  15.1677  47.3298  18.1504  7.76169  15.2482  1.12628
112  0  2.86524  10.2239  81.8177  15.2582  1002.34  36.0594  18260.7  137.917  1232.33  45.7244  13.2234  11.6528  0.101989  38.1804  63.087  17.5238  66.7587  21.8135  11.2614  18.9295  1.06265
113  0  2.67645  9.80812  66.2465  13.8868  608.025  28.6615  18618.5  138.713  644.673  35.7115  2.75085  8.52192  21.2071  31.7204  24.7364  14.6391  91.6641  20.2308  10.2115  15.2829  1.08513
114  0  14.0777  10.3163  60.239  12.8059  261.616  19.8835  18867  138.184  95.3539  21.2688  3.04585  6.42189  9.40074  28.7161  10.9192  13.6038  15.1245  16.1976  31.6495  16.8621  1.14187
115  0  8.45856  10.4199  52.5596  12.4721  200.616  17.9516  18793.6  138.251  82.8037  20.8945  15.2521  7.62544  4.97242  42.0744  0.485907  14.0359  12.7738  18.3444  1.49801  16.8735  1.14339
